[14:11:29.605] [main-module:00F17266]: 0f 87 e1 a6 ff ff                   jnbe 0xf1194d                      
[14:11:29.605] [main-module:00F1726C]: 57                                  push edi                           
[14:11:29.605] [main-module:00F1726D]: 80 3d 3c c3 f2 00 00                cmp byte ptr [0xf2c33c], 0x0       
[14:11:29.605] [main-module:00F17274]: 74 04                               jz 0xf1727a                        
[14:11:29.605] [main-module:00F1727A]: 31 c0                               xor eax, eax                       
[14:11:29.605] [main-module:00F1727C]: d1 e9                               shr ecx, 0x1                       
[14:11:29.605] [main-module:00F1727E]: 73 01                               jnb 0xf17281                       
[14:11:29.605] [main-module:00F17280]: aa                                  stosb byte ptr [edi]               
[14:11:29.605] [main-module:00F17281]: d1 e9                               shr ecx, 0x1                       
[14:11:29.605] [main-module:00F17283]: 73 02                               jnb 0xf17287                       
[14:11:29.605] [main-module:00F17285]: 66 ab                               stosw word ptr [edi]               
[14:11:29.605] [main-module:00F17281]: d1 e9                               shr ecx, 0x1                       
[14:11:29.605] [main-module:00F17283]: 73 02                               jnb 0xf17287                       
[14:11:29.605] [main-module:00F17285]: 66 ab                               stosw word ptr [edi]               
[14:11:29.605] [main-module:00F17287]: f3 ab                               rep stosd dword ptr [edi]          
[14:11:29.605] [main-module:00F17289]: 58                                  pop eax                            
[14:11:29.605] [main-module:00F1728A]: e8 85 fb ff ff                      call 0xf16e14                      
[14:11:29.605] [main-module:00F16E14]: 8b 2d 44 c2 f2 00                   mov ebp, dword ptr [0xf2c244]      
[14:11:29.605] [main-module:00F16E1A]: 3e f6 45 0a 01                      test byte ptr ds:[ebp+0xa], 0x1    
[14:11:29.605] [main-module:00F16E1F]: 74 01                               jz 0xf16e22                        
[14:11:29.605] [main-module:00F16E21]: c3                                  ret                                
[14:11:29.605] [main-module:00F16E22]: 3b 05 4c c2 f2 00                   cmp eax, dword ptr [0xf2c24c]      
[14:11:29.605] [main-module:00F16E28]: 74 05                               jz 0xf16e2f                        
[14:11:29.605] [main-module:00F16E2A]: a3 48 c2 f2 00                      mov dword ptr [0xf2c248], eax      
[14:11:29.605] [main-module:00F16E2F]: 89 3d 4c c2 f2 00                   mov dword ptr [0xf2c24c], edi      
[14:11:29.605] [main-module:00F16E35]: c3                                  ret                                
[14:11:29.605] [main-module:00F1728F]: e9 97 ed ff ff                      jmp 0xf1602b                       
[14:11:29.605] [main-module:00F176F7]: 31 c0                               xor eax, eax                       
[14:11:29.605] [main-module:00F176F9]: 66 ad                               lodsw word ptr [esi]               
[14:11:29.605] [main-module:00F176FB]: ab                                  stosd dword ptr [edi]              
[14:11:29.605] [main-module:00F176FC]: 66 31 c0                            xor ax, ax                         
[14:11:29.605] [main-module:00F176FF]: ab                                  stosd dword ptr [edi]              
[14:11:29.605] [main-module:00F17700]: eb e0                               jmp 0xf176e2                       
[14:11:29.605] [main-module:00F176E2]: 66 83 27 00                         and word ptr [edi], 0x0            
[14:11:29.605] [main-module:00F176E6]: 66 83 67 04 00                      and word ptr [edi+0x4], 0x0        
[14:11:29.605] [main-module:00F176EB]: 83 67 08 00                         and dword ptr [edi+0x8], 0x0       
[14:11:29.605] [main-module:00F176EF]: 83 c7 0c                            add edi, 0xc                       
[14:11:29.605] [main-module:00F176F2]: e9 c1 fe ff ff                      jmp 0xf175b8                       
[14:11:29.605] [main-module:00F16E2F]: 89 3d 4c c2 f2 00                   mov dword ptr [0xf2c24c], edi      
[14:11:29.605] [main-module:00F16E35]: c3                                  ret                                
[14:11:29.605] [main-module:00F16DD1]: e8 45 ff ff ff                      call 0xf16d1b                      
[14:11:29.605] [main-module:00F16D1B]: 3b 3d 64 c2 f2 00                   cmp edi, dword ptr [0xf2c264]      
[14:11:29.605] [main-module:00F16D21]: 0f 83 26 ac ff ff                   jnb 0xf1194d                       
[14:11:29.605] [main-module:00F16D27]: 80 3e 28                            cmp byte ptr [esi], 0x28           
[14:11:29.605] [main-module:00F16D2A]: 0f 85 85 00 00 00                   jnz 0xf16db5                       
[14:11:29.605] [main-module:00F16D30]: 89 f3                               mov ebx, esi                       
[14:11:29.605] [main-module:00F16D32]: 46                                  inc esi                            
[14:11:29.605] [main-module:00F16D33]: e8 4e 21 00 00                      call 0xf18e86                      
[14:11:29.605] [main-module:00F18E86]: ac                                  lodsb byte ptr [esi]               
[14:11:29.605] [main-module:00F18E87]: 08 c0                               or al, al                          
[14:11:29.605] [main-module:00F18E89]: 74 32                               jz 0xf18ebd                        
[14:11:29.605] [main-module:00F18E8B]: 3c 2e                               cmp al, 0x2e                       
[14:11:29.605] [main-module:00F18E8D]: 74 29                               jz 0xf18eb8                        
[14:11:29.605] [main-module:00F18E8F]: 3c 29                               cmp al, 0x29                       
[14:11:29.605] [main-module:00F18E91]: 74 d4                               jz 0xf18e67                        
[14:11:29.605] [main-module:00F18EBD]: ad                                  lodsd dword ptr [esi]              
[14:11:29.605] [main-module:00F18EBE]: 01 c6                               add esi, eax                       
[14:11:29.605] [main-module:00F18EC0]: 46                                  inc esi                            
[14:11:29.605] [main-module:00F18EC1]: eb a4                               jmp 0xf18e67                       
[14:11:29.605] [main-module:00F18E67]: f8                                  clc                                
[14:11:29.605] [main-module:00F18E68]: c3                                  ret                                
[14:11:29.605] [main-module:00F16D38]: 87 f3                               xchg ebx, esi                      
[14:11:29.605] [main-module:00F16D3A]: 80 3b 81                            cmp byte ptr [ebx], 0x81           
[14:11:29.605] [main-module:00F16D3D]: 75 76                               jnz 0xf16db5                       
[14:11:29.605] [main-module:00F16D3F]: 46                                  inc esi                            
[14:11:29.605] [main-module:00F16D40]: e8 aa 17 00 00                      call 0xf184ef                      
[14:11:29.605] [main-module:00F16DB5]: 3b 3d 64 c2 f2 00                   cmp edi, dword ptr [0xf2c264]      
[14:11:29.605] [main-module:00F16DBB]: 0f 83 8c ab ff ff                   jnb 0xf1194d                       
[14:11:29.605] [main-module:00F16DC1]: f8                                  clc                                
[14:11:29.605] [main-module:00F16DC2]: ff 14 24                            call dword ptr [esp]               
[14:11:29.605] [main-module:00F16DD6]: 0f 82 4f f2 ff ff                   jb 0xf1602b                        
[14:11:29.605] [main-module:00F16DDC]: ac                                  lodsb byte ptr [esi]               
[14:11:29.605] [main-module:00F16DDD]: 3c 28                               cmp al, 0x28                       
[14:11:29.605] [main-module:00F16DDF]: 74 10                               jz 0xf16df1                        
[14:11:29.605] [main-module:00F16DE1]: 3c 3f                               cmp al, 0x3f                       
[14:11:29.605] [main-module:00F16DE3]: 0f 85 f2 ab ff ff                   jnz 0xf119db                       
[14:11:29.605] [main-module:00F16DF1]: 80 3e 00                            cmp byte ptr [esi], 0x0            
[14:11:29.605] [main-module:00F16DF4]: 74 07                               jz 0xf16dfd                        
[14:11:29.605] [main-module:00F16DF6]: e8 6d 15 00 00                      call 0xf18368                      
[14:11:29.605] [main-module:00F16DFD]: 46                                  inc esi                            
[14:11:29.605] [main-module:00F16DFE]: ad                                  lodsd dword ptr [esi]              
[14:11:29.605] [main-module:00F16DFF]: 89 c1                               mov ecx, eax                       
[14:11:29.605] [main-module:00F16E01]: 8d 04 0f                            lea eax, ptr [edi+ecx*1]           
[14:11:29.605] [main-module:00F16E04]: 3b 05 64 c2 f2 00                   cmp eax, dword ptr [0xf2c264]      
[14:11:29.605] [main-module:00F16E0A]: 0f 87 3d ab ff ff                   jnbe 0xf1194d                      
[14:11:29.605] [main-module:00F16E10]: f3 a4                               rep movsb byte ptr [edi], byte ptr [esi]
[14:11:29.605] [main-module:00F16E12]: 46                                  inc esi                            
[14:11:29.605] [main-module:00F16E13]: c3                                  ret                                
[14:11:29.605] [main-module:00F16DC5]: ac                                  lodsb byte ptr [esi]               
[14:11:29.605] [main-module:00F16DC6]: 3c 2c                               cmp al, 0x2c                       
[14:11:29.605] [main-module:00F16DC8]: 0f 84 4d ff ff ff                   jz 0xf16d1b                        
[14:11:29.605] [main-module:00F16DCE]: 4e                                  dec esi                            
[14:11:29.605] [main-module:00F16DCF]: f9                                  stc                                
[14:11:29.605] [main-module:00F16DD0]: c3                                  ret                                
[14:11:29.605] [main-module:00F18E93]: 3c 5d                               cmp al, 0x5d                       
[14:11:29.605] [main-module:00F18E95]: 74 d0                               jz 0xf18e67                        
[14:11:29.605] [main-module:00F18E97]: 3c 21                               cmp al, 0x21                       
[14:11:29.605] [main-module:00F18E99]: 74 eb                               jz 0xf18e86                        
[14:11:29.605] [main-module:00F18E9B]: 3c 0f                               cmp al, 0xf                        
[14:11:29.605] [main-module:00F18E9D]: 74 e7                               jz 0xf18e86                        
[14:11:29.605] [main-module:00F18E9F]: 3c 10                               cmp al, 0x10                       
[14:11:29.605] [main-module:00F18EA1]: 74 12                               jz 0xf18eb5                        
[14:11:29.605] [main-module:00F18EA3]: 3c 11                               cmp al, 0x11                       
[14:11:29.605] [main-module:00F18EA5]: 74 0b                               jz 0xf18eb2                        
[14:11:29.605] [main-module:00F18EA7]: 3c 80                               cmp al, 0x80                       
[14:11:29.605] [main-module:00F18EA9]: 73 db                               jnb 0xf18e86                       
[14:11:29.605] [main-module:00F18EAB]: 0f b6 c0                            movzx eax, al                      
[14:11:29.605] [main-module:00F18EAE]: 01 c6                               add esi, eax                       
[14:11:29.605] [main-module:00F18EB0]: eb d4                               jmp 0xf18e86                       
[14:11:29.605] [main-module:00F18368]: c6 05 2c c3 f2 00 01                mov byte ptr [0xf2c32c], 0x1       
[14:11:29.605] [main-module:00F1836F]: 80 0d 19 c3 f2 00 01                or byte ptr [0xf2c319], 0x1        
[14:11:29.605] [main-module:00F18376]: e8 1b 02 00 00                      call 0xf18596                      
[14:11:29.605] [main-module:00F18596]: e8 fe ef ff ff                      call 0xf17599                      
[14:11:29.605] [main-module:00F1859B]: 66 83 7f 08 00                      cmp word ptr [edi+0x8], 0x0        
[14:11:29.605] [main-module:00F185A0]: 0f 85 b7 94 ff ff                   jnz 0xf11a5d                       
[14:11:29.605] [main-module:00F185A6]: 8b 47 10                            mov eax, dword ptr [edi+0x10]      
[14:11:29.605] [main-module:00F185A9]: a3 a4 c2 f2 00                      mov dword ptr [0xf2c2a4], eax      
[14:11:29.605] [main-module:00F185AE]: 8a 47 0d                            mov al, byte ptr [edi+0xd]         
[14:11:29.605] [main-module:00F185B1]: a2 35 c3 f2 00                      mov byte ptr [0xf2c335], al        
[14:11:29.605] [main-module:00F185B6]: 8a 47 0c                            mov al, byte ptr [edi+0xc]         
[14:11:29.605] [main-module:00F185B9]: a2 34 c3 f2 00                      mov byte ptr [0xf2c334], al        
[14:11:29.605] [main-module:00F185BE]: c3                                  ret                                
[14:11:29.605] [main-module:00F1837B]: 08 c0                               or al, al                          
[14:11:29.605] [main-module:00F1837D]: 74 05                               jz 0xf18384                        
[14:11:29.605] [main-module:00F1837F]: e8 4f 00 00 00                      call 0xf183d3                      
[14:11:29.605] [main-module:00F18384]: 8b 07                               mov eax, dword ptr [edi]           
[14:11:29.605] [main-module:00F18386]: 8b 57 04                            mov edx, dword ptr [edi+0x4]       
[14:11:29.605] [main-module:00F18389]: 80 7f 0d 00                         cmp byte ptr [edi+0xd], 0x0        
[14:11:29.605] [main-module:00F1838D]: 74 0d                               jz 0xf1839c                        
[14:11:29.605] [main-module:00F1838F]: 83 fa ff                            cmp edx, 0xffffffff                
[14:11:29.605] [main-module:00F18392]: 75 14                               jnz 0xf183a8                       
[14:11:29.605] [main-module:00F18394]: 3d 00 ff ff ff                      cmp eax, 0xffffff00                
[14:11:29.605] [main-module:00F18399]: 72 0d                               jb 0xf183a8                        
[14:11:29.605] [main-module:00F1839C]: 85 d2                               test edx, edx                      
[14:11:29.605] [main-module:00F1839E]: 75 08                               jnz 0xf183a8                       
[14:11:29.605] [main-module:00F183A0]: 3d 00 01 00 00                      cmp eax, 0x100                     
[14:11:29.605] [main-module:00F183A5]: 73 01                               jnb 0xf183a8                       
[14:11:29.605] [main-module:00F183A7]: c3                                  ret                                
[14:11:29.605] [main-module:00F16DFB]: aa                                  stosb byte ptr [edi]               
[14:11:29.605] [main-module:00F16DFC]: c3                                  ret                                
[14:11:29.620] [main-module:00F16DC5]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F16DC6]: 3c 2c                               cmp al, 0x2c                       
[14:11:29.620] [main-module:00F16DC8]: 0f 84 4d ff ff ff                   jz 0xf16d1b                        
[14:11:29.620] [main-module:00F16DCE]: 4e                                  dec esi                            
[14:11:29.620] [main-module:00F16DCF]: f9                                  stc                                
[14:11:29.620] [main-module:00F16DD0]: c3                                  ret                                
[14:11:29.620] [main-module:00F16DD6]: 0f 82 4f f2 ff ff                   jb 0xf1602b                        
[14:11:29.620] [main-module:00F16DDC]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F16DDD]: 3c 28                               cmp al, 0x28                       
[14:11:29.620] [main-module:00F16DDF]: 74 10                               jz 0xf16df1                        
[14:11:29.620] [main-module:00F16DE1]: 3c 3f                               cmp al, 0x3f                       
[14:11:29.620] [main-module:00F16DE3]: 0f 85 f2 ab ff ff                   jnz 0xf119db                       
[14:11:29.620] [main-module:00F1931B]: a0 3d c3 f2 00                      mov al, byte ptr [0xf2c33d]        
[14:11:29.620] [main-module:00F19320]: 3c 04                               cmp al, 0x4                        
[14:11:29.620] [main-module:00F19322]: 74 16                               jz 0xf1933a                        
[14:11:29.620] [main-module:00F19324]: 3c 05                               cmp al, 0x5                        
[14:11:29.620] [main-module:00F19326]: 0f 85 b9 86 ff ff                   jnz 0xf119e5                       
[14:11:29.620] [main-module:00F1932C]: 0f ba 25 b4 c2 f2 00 00             bt dword ptr [0xf2c2b4], 0x0       
[14:11:29.620] [main-module:00F19334]: 0f 82 ab 86 ff ff                   jb 0xf119e5                        
[14:11:29.620] [main-module:00F1933A]: c6 05 23 c3 f2 00 c0                mov byte ptr [0xf2c323], 0xc0      
[14:11:29.620] [main-module:00F19341]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F19342]: 3c 02                               cmp al, 0x2                        
[14:11:29.620] [main-module:00F19344]: 74 1a                               jz 0xf19360                        
[14:11:29.620] [main-module:00F19346]: 3c 1d                               cmp al, 0x1d                       
[14:11:29.620] [main-module:00F19348]: 0f 85 8d 86 ff ff                   jnz 0xf119db                       
[14:11:29.620] [main-module:00F1934E]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F1934F]: 24 07                               and al, 0x7                        
[14:11:29.620] [main-module:00F19351]: 00 05 23 c3 f2 00                   add byte ptr [0xf2c323], al        
[14:11:29.620] [main-module:00F19357]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F19358]: 3c 02                               cmp al, 0x2                        
[14:11:29.620] [main-module:00F1935A]: 0f 85 7b 86 ff ff                   jnz 0xf119db                       
[14:11:29.620] [main-module:00F19360]: ad                                  lodsd dword ptr [esi]              
[14:11:29.620] [main-module:00F19361]: 83 f8 0f                            cmp eax, 0xf                       
[14:11:29.620] [main-module:00F19364]: 0f 82 a1 87 ff ff                   jb 0xf11b0b                        
[14:11:29.620] [main-module:00F1936A]: 0f 84 b0 87 ff ff                   jz 0xf11b20                        
[14:11:29.620] [main-module:00F19370]: 46                                  inc esi                            
[14:11:29.620] [main-module:00F19371]: 66 8b 15 d2 c1 f2 00                mov dx, word ptr [0xf2c1d2]        
[14:11:29.620] [main-module:00F19378]: 66 89 50 12                         mov word ptr [eax+0x12], dx        
[14:11:29.620] [main-module:00F1937C]: 80 48 08 08                         or byte ptr [eax+0x8], 0x8         
[14:11:29.620] [main-module:00F19380]: 89 c3                               mov ebx, eax                       
[14:11:29.620] [main-module:00F19382]: e8 81 ed ff ff                      call 0xf18108                      
[14:11:29.620] [main-module:00F18108]: 83 3d cc c1 f2 00 00                cmp dword ptr [0xf2c1cc], 0x0      
[14:11:29.620] [main-module:00F1810F]: 74 2e                               jz 0xf1813f                        
[14:11:29.620] [main-module:00F18111]: 80 3d 3c c3 f2 00 00                cmp byte ptr [0xf2c33c], 0x0       
[14:11:29.620] [main-module:00F18118]: 75 25                               jnz 0xf1813f                       
[14:11:29.620] [main-module:00F1811A]: a1 64 c2 f2 00                      mov eax, dword ptr [0xf2c264]      
[14:11:29.620] [main-module:00F1811F]: c7 40 fc 02 00 00 00                mov dword ptr [eax-0x4], 0x2       
[14:11:29.620] [main-module:00F18126]: c7 40 f8 04 00 00 00                mov dword ptr [eax-0x8], 0x4       
[14:11:29.620] [main-module:00F1812D]: 83 e8 0c                            sub eax, 0xc                       
[14:11:29.620] [main-module:00F18130]: 39 f8                               cmp eax, edi                       
[14:11:29.620] [main-module:00F18132]: 0f 86 15 98 ff ff                   jbe 0xf1194d                       
[14:11:29.620] [main-module:00F1813F]: c3                                  ret                                
[14:11:29.620] [main-module:00F19387]: 89 d8                               mov eax, ebx                       
[14:11:29.620] [main-module:00F19389]: 8b 1d d8 c1 f2 00                   mov ebx, dword ptr [0xf2c1d8]      
[14:11:29.620] [main-module:00F1938F]: 8d 53 10                            lea edx, ptr [ebx+0x10]            
[14:11:29.620] [main-module:00F19392]: 3b 15 68 c2 f2 00                   cmp edx, dword ptr [0xf2c268]      
[14:11:29.620] [main-module:00F19398]: 0f 83 af 85 ff ff                   jnb 0xf1194d                       
[14:11:29.620] [main-module:00F1939E]: 89 15 d8 c1 f2 00                   mov dword ptr [0xf2c1d8], edx      
[14:11:29.620] [main-module:00F193A4]: 89 43 08                            mov dword ptr [ebx+0x8], eax       
[14:11:29.620] [main-module:00F193A7]: a1 f4 c1 f2 00                      mov eax, dword ptr [0xf2c1f4]      
[14:11:29.620] [main-module:00F193AC]: 89 43 0c                            mov dword ptr [ebx+0xc], eax       
[14:11:29.620] [main-module:00F193AF]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F193B0]: 3c 86                               cmp al, 0x86                       
[14:11:29.620] [main-module:00F193B2]: 0f 85 23 86 ff ff                   jnz 0xf119db                       
[14:11:29.620] [main-module:00F193B8]: 66 ad                               lodsw word ptr [esi]               
[14:11:29.620] [main-module:00F193BA]: 66 83 f8 28                         cmp ax, 0x28                       
[14:11:29.620] [main-module:00F193BE]: 0f 85 17 86 ff ff                   jnz 0xf119db                       
[14:11:29.620] [main-module:00F193C4]: 89 73 04                            mov dword ptr [ebx+0x4], esi       
[14:11:29.620] [main-module:00F193C7]: ad                                  lodsd dword ptr [esi]              
[14:11:29.620] [main-module:00F193C8]: 8d 74 06 01                         lea esi, ptr [esi+eax*1+0x1]       
[14:11:29.620] [main-module:00F193CC]: a0 23 c3 f2 00                      mov al, byte ptr [0xf2c323]        
[14:11:29.620] [main-module:00F193D1]: 88 03                               mov byte ptr [ebx], al             
[14:11:29.620] [main-module:00F193D3]: e9 53 cc ff ff                      jmp 0xf1602b                       
[14:11:29.620] [main-module:00F1C9A5]: c6 05 23 c3 f2 00 88                mov byte ptr [0xf2c323], 0x88      
[14:11:29.620] [main-module:00F1C9AC]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F1C9AD]: e8 33 54 00 00                      call 0xf21de5                      
[14:11:29.620] [main-module:00F21DE5]: 30 e4                               xor ah, ah                         
[14:11:29.620] [main-module:00F21DE7]: 3c 11                               cmp al, 0x11                       
[14:11:29.620] [main-module:00F21DE9]: 75 2e                               jnz 0xf21e19                       
[14:11:29.620] [main-module:00F21DEB]: c6 05 2f c3 f2 00 01                mov byte ptr [0xf2c32f], 0x1       
[14:11:29.620] [main-module:00F21DF2]: 66 ad                               lodsw word ptr [esi]               
[14:11:29.620] [main-module:00F21DF4]: 86 c4                               xchg ah, al                        
[14:11:29.620] [main-module:00F21DF6]: 80 0d 19 c3 f2 00 01                or byte ptr [0xf2c319], 0x1        
[14:11:29.620] [main-module:00F21DFD]: 3a 25 18 c3 f2 00                   cmp ah, byte ptr [0xf2c318]        
[14:11:29.620] [main-module:00F21E03]: 74 13                               jz 0xf21e18                        
[14:11:29.620] [main-module:00F21E05]: 80 3d 18 c3 f2 00 00                cmp byte ptr [0xf2c318], 0x0       
[14:11:29.620] [main-module:00F21E0C]: 0f 85 fb fb fe ff                   jnz 0xf11a0d                       
[14:11:29.620] [main-module:00F21E12]: 88 25 18 c3 f2 00                   mov byte ptr [0xf2c318], ah        
[14:11:29.620] [main-module:00F21E18]: c3                                  ret                                
[14:11:29.620] [main-module:00F1C9B2]: 3c 10                               cmp al, 0x10                       
[14:11:29.620] [main-module:00F1C9B4]: 0f 84 b7 02 00 00                   jz 0xf1cc71                        
[14:11:29.620] [main-module:00F1C9BA]: 3c 14                               cmp al, 0x14                       
[14:11:29.620] [main-module:00F1C9BC]: 0f 84 93 06 00 00                   jz 0xf1d055                        
[14:11:29.620] [main-module:00F1C9C2]: 3c 5b                               cmp al, 0x5b                       
[14:11:29.620] [main-module:00F1C9C4]: 0f 85 25 50 ff ff                   jnz 0xf119ef                       
[14:11:29.620] [main-module:00F1C9CA]: e8 72 54 00 00                      call 0xf21e41                      
[14:11:29.620] [main-module:00F21E41]: 80 25 2d c3 f2 00 00                and byte ptr [0xf2c32d], 0x0       
[14:11:29.620] [main-module:00F21E48]: e8 85 00 00 00                      call 0xf21ed2                      
[14:11:29.620] [main-module:00F21ED2]: 80 25 27 c3 f2 00 00                and byte ptr [0xf2c327], 0x0       
[14:11:29.620] [main-module:00F21ED9]: 80 25 30 c3 f2 00 00                and byte ptr [0xf2c330], 0x0       
[14:11:29.620] [main-module:00F21EE0]: a0 3e c3 f2 00                      mov al, byte ptr [0xf2c33e]        
[14:11:29.620] [main-module:00F21EE5]: c0 e8 03                            shr al, 0x3                        
[14:11:29.620] [main-module:00F21EE8]: a2 2c c3 f2 00                      mov byte ptr [0xf2c32c], al        
[14:11:29.620] [main-module:00F21EED]: 8a 06                               mov al, byte ptr [esi]             
[14:11:29.620] [main-module:00F21EEF]: 24 f0                               and al, 0xf0                       
[14:11:29.620] [main-module:00F21EF1]: 3c 60                               cmp al, 0x60                       
[14:11:29.620] [main-module:00F21EF3]: 75 0c                               jnz 0xf21f01                       
[14:11:29.620] [main-module:00F21EF5]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F21EF6]: 2c 60                               sub al, 0x60                       
[14:11:29.620] [main-module:00F21EF8]: a2 27 c3 f2 00                      mov byte ptr [0xf2c327], al        
[14:11:29.620] [main-module:00F21EFD]: 8a 06                               mov al, byte ptr [esi]             
[14:11:29.620] [main-module:00F21EFF]: 24 f0                               and al, 0xf0                       
[14:11:29.620] [main-module:00F21F01]: 3c 70                               cmp al, 0x70                       
[14:11:29.620] [main-module:00F21F03]: 75 31                               jnz 0xf21f36                       
[14:11:29.620] [main-module:00F21F05]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F21F06]: 2c 70                               sub al, 0x70                       
[14:11:29.620] [main-module:00F21F08]: 3c 02                               cmp al, 0x2                        
[14:11:29.620] [main-module:00F21F0A]: 0f 82 07 fb fe ff                   jb 0xf11a17                        
[14:11:29.620] [main-module:00F21F01]: 3c 70                               cmp al, 0x70                       
[14:11:29.620] [main-module:00F21F03]: 75 31                               jnz 0xf21f36                       
[14:11:29.620] [main-module:00F21F05]: ac                                  lodsb byte ptr [esi]               
[14:11:29.620] [main-module:00F21F06]: 2c 70                               sub al, 0x70                       
[14:11:29.620] [main-module:00F21F08]: 3c 02                               cmp al, 0x2                        
[14:11:29.620] [main-module:00F21F0A]: 0f 82 07 fb fe ff                   jb 0xf11a17                        
[14:11:29.620] [main-module:00F21F10]: 3c 08                               cmp al, 0x8                        
[14:11:29.620] [main-module:00F21F12]: 0f 87 ff fa fe ff                   jnbe 0xf11a17                      
[14:11:29.620] [main-module:00F21F36]: c3                                  ret                                
[14:11:29.620] [main-module:00F21E4D]: 80 25 46 c3 f2 00 00                and byte ptr [0xf2c346], 0x0       
[14:11:29.620] [main-module:00F21E54]: e8 f8 67 ff ff                      call 0xf18651                      
[14:11:29.620] [main-module:00F18651]: 80 3e 2e                            cmp byte ptr [esi], 0x2e           
[14:11:29.620] [main-module:00F18654]: 0f 84 f9 93 ff ff                   jz 0xf11a53                        
[14:11:29.620] [main-module:00F1865A]: e8 3a ef ff ff                      call 0xf17599                      
[14:11:29.620] [main-module:00F17702]: a5                                  movsd dword ptr [edi], dword ptr [esi]
[14:11:29.620] [main-module:00F17703]: 31 c0                               xor eax, eax                       
[14:11:29.620] [main-module:00F17705]: ab                                  stosd dword ptr [edi]              
[14:11:29.620] [main-module:00F17706]: eb da                               jmp 0xf176e2                       
[14:11:29.620] [main-module:00F17609]: 3c 5d                               cmp al, 0x5d                       
[14:11:29.620] [main-module:00F1760B]: 0f 84 b3 00 00 00                   jz 0xf176c4                        
[14:11:29.620] [main-module:00F17611]: 3c 21                               cmp al, 0x21                       
[14:11:29.620] [main-module:00F17613]: 0f 84 30 a4 ff ff                   jz 0xf11a49                        
[14:11:29.620] [main-module:00F17619]: 83 ef 14                            sub edi, 0x14                      
[14:11:29.620] [main-module:00F1761C]: 89 fb                               mov ebx, edi                       
[14:11:29.620] [main-module:00F1761E]: 83 eb 14                            sub ebx, 0x14                      
[14:11:29.620] [main-module:00F17621]: 3c f0                               cmp al, 0xf0                       
[14:11:29.620] [main-module:00F17623]: 0f 84 9d 08 00 00                   jz 0xf17ec6                        
[14:11:29.620] [main-module:00F1865F]: 8b 47 10                            mov eax, dword ptr [edi+0x10]      
[14:11:29.620] [main-module:00F18662]: a3 a8 c2 f2 00                      mov dword ptr [0xf2c2a8], eax      
[14:11:29.620] [main-module:00F18667]: 8a 47 0d                            mov al, byte ptr [edi+0xd]         
[14:11:29.620] [main-module:00F1866A]: a2 38 c3 f2 00                      mov byte ptr [0xf2c338], al        
[14:11:29.620] [main-module:00F1866F]: 8a 47 0c                            mov al, byte ptr [edi+0xc]         
[14:11:29.620] [main-module:00F18672]: a2 34 c3 f2 00                      mov byte ptr [0xf2c334], al        
[14:11:29.620] [main-module:00F18677]: 3c 00                               cmp al, 0x0                        
[14:11:29.620] [main-module:00F18679]: 74 6b                               jz 0xf186e6                        
[14:11:29.620] [main-module:00F1867B]: 7f 02                               jnle 0xf1867f                      
[14:11:29.620] [main-module:00F1867D]: f6 d8                               neg al                             
[14:11:29.620] [main-module:00F1867F]: 3c 06                               cmp al, 0x6                        
[14:11:29.620] [main-module:00F18681]: 74 14                               jz 0xf18697                        
[14:11:29.620] [main-module:00F186E6]: 31 db                               xor ebx, ebx                       
[14:11:29.620] [main-module:00F186E8]: 31 c9                               xor ecx, ecx                       
[14:11:29.620] [main-module:00F186EA]: 8a 0d 34 c3 f2 00                   mov cl, byte ptr [0xf2c334]        
[14:11:29.620] [main-module:00F186F0]: c1 e1 10                            shl ecx, 0x10                      
[14:11:29.620] [main-module:00F186F3]: 8a 2d 2d c3 f2 00                   mov ch, byte ptr [0xf2c32d]        
[14:11:29.620] [main-module:00F186F9]: 66 83 7f 08 00                      cmp word ptr [edi+0x8], 0x0        
[14:11:29.620] [main-module:00F186FE]: 0f 84 57 01 00 00                   jz 0xf1885b                        
[14:11:29.620] [main-module:00F18704]: 8a 47 08                            mov al, byte ptr [edi+0x8]         
[14:11:29.620] [main-module:00F18707]: 8a 57 0a                            mov dl, byte ptr [edi+0xa]         
[14:11:29.620] [main-module:00F1870A]: e8 d3 00 00 00                      call 0xf187e2                      
[14:11:29.620] [main-module:00F1885B]: 80 3d 46 c3 f2 00 00                cmp byte ptr [0xf2c346], 0x0       
[14:11:29.620] [main-module:00F18862]: 0f 85 81 fc ff ff                   jnz 0xf184e9                       
[14:11:29.620] [main-module:00F18868]: a0 2d c3 f2 00                      mov al, byte ptr [0xf2c32d]        
[14:11:29.620] [main-module:00F1886D]: 24 0f                               and al, 0xf                        
[14:11:29.620] [main-module:00F1886F]: 3c 02                               cmp al, 0x2                        
