[14:19:26.620] [x64:77377000]: ea 09                               int 0x2e                           
[14:19:27.917] [main-module:00FB0E64]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.917] [main-module:00FB0E67]: 8d 04 c5 01 00 00 00                lea eax, ptr [eax*8+0x1]           
[14:19:27.917] [main-module:00FB0E6E]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0E6F]: 51                                  push ecx                           
[14:19:27.917] [main-module:00FB0E70]: e8 1d b1 ff ff                      call 0xfabf92                      
[14:19:27.917] [main-module:00FB0E57]: 33 c0                               xor eax, eax                       
[14:19:27.917] [main-module:00FB0E59]: 39 45 28                            cmp dword ptr [ebp+0x28], eax      
[14:19:27.917] [main-module:00FB0E5C]: 6a 00                               push 0x0                           
[14:19:27.917] [main-module:00FB0E5E]: 6a 00                               push 0x0                           
[14:19:27.917] [main-module:00FB0E60]: 0f 95 c0                            setnz al                           
[14:19:27.917] [main-module:00FB0E63]: 53                                  push ebx                           
[14:19:27.917] [main-module:00FB0E64]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.917] [main-module:00FB0E67]: 8d 04 c5 01 00 00 00                lea eax, ptr [eax*8+0x1]           
[14:19:27.917] [main-module:00FB0E6E]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0E6F]: 51                                  push ecx                           
[14:19:27.917] [main-module:00FB0E70]: e8 1d b1 ff ff                      call 0xfabf92                      
    [KERNEL32.DLL:MultiByteToWideChar_E08F2248] (Western-European, MB_PRECOMPOSED, 00AFF528: (CHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~ÄÅÇÉÑÖÜáàâäãåçéèêëíìîïñóòôöõúùûü†°¢£§•¶ß®©™´¨≠ÆØ∞±≤≥¥µ∂∑∏π∫ªºΩæø¿¡¬√ƒ≈∆«»… ÀÃÕŒœ–—“”‘’÷◊ÿŸ⁄€‹›ﬁﬂ‡·‚„‰ÂÊÁËÈÍÎ, (DWORD)0x00000100, NULL, (DWORD)0x00000000)
[14:19:27.917] [main-module:00FB0E75]: 83 c4 18                            add esp, 0x18                      
[14:19:27.917] [main-module:00FB0E78]: 89 45 f8                            mov dword ptr [ebp-0x8], eax       
[14:19:27.917] [main-module:00FB0E7B]: 85 c0                               test eax, eax                      
[14:19:27.917] [main-module:00FB0E7D]: 0f 84 6d 01 00 00                   jz 0xfb0ff0                        
[14:19:27.917] [main-module:00FB0E83]: 03 c0                               add eax, eax                       
[14:19:27.917] [main-module:00FB0E85]: 8d 48 08                            lea ecx, ptr [eax+0x8]             
[14:19:27.917] [main-module:00FB0E88]: 3b c1                               cmp eax, ecx                       
[14:19:27.917] [main-module:00FB0E8A]: 1b c0                               sbb eax, eax                       
[14:19:27.917] [main-module:00FB0E8C]: 23 c1                               and eax, ecx                       
[14:19:27.917] [main-module:00FB0E8E]: 0f 84 4f 01 00 00                   jz 0xfb0fe3                        
[14:19:27.917] [main-module:00FB0E94]: 3d 00 04 00 00                      cmp eax, 0x400                     
[14:19:27.917] [main-module:00FB0E99]: 77 13                               jnbe 0xfb0eae                      
[14:19:27.917] [main-module:00FB0E9B]: e8 60 35 00 00                      call 0xfb4400                      
[14:19:27.917] [main-module:00FB0EA0]: 8b fc                               mov edi, esp                       
[14:19:27.917] [main-module:00FB0EA2]: 85 ff                               test edi, edi                      
[14:19:27.917] [main-module:00FB0EA4]: 74 1e                               jz 0xfb0ec4                        
[14:19:27.917] [main-module:00FB0EA6]: c7 07 cc cc 00 00                   mov dword ptr [edi], 0xcccc        
[14:19:27.917] [main-module:00FB0EAC]: eb 13                               jmp 0xfb0ec1                       
[14:19:27.917] [main-module:00FB0EC1]: 83 c7 08                            add edi, 0x8                       
[14:19:27.917] [main-module:00FB0EC4]: 8b f7                               mov esi, edi                       
[14:19:27.917] [main-module:00FB0EC6]: 85 ff                               test edi, edi                      
[14:19:27.917] [main-module:00FB0EC8]: 0f 84 17 01 00 00                   jz 0xfb0fe5                        
[14:19:27.917] [main-module:00FB0ECE]: ff 75 f8                            push dword ptr [ebp-0x8]           
[14:19:27.917] [main-module:00FB0ED1]: 57                                  push edi                           
[14:19:27.917] [main-module:00FB0ED2]: 53                                  push ebx                           
[14:19:27.917] [main-module:00FB0ED3]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.917] [main-module:00FB0ED6]: 6a 01                               push 0x1                           
[14:19:27.917] [main-module:00FB0ED8]: ff 75 24                            push dword ptr [ebp+0x24]          
[14:19:27.917] [main-module:00FB0EDB]: e8 b2 b0 ff ff                      call 0xfabf92                      
    [KERNEL32.DLL:MultiByteToWideChar_E08F2248] (Western-European, MB_PRECOMPOSED, 00AFF528: (CHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~ÄÅÇÉÑÖÜáàâäãåçéèêëíìîïñóòôöõúùûü†°¢£§•¶ß®©™´¨≠ÆØ∞±≤≥¥µ∂∑∏π∫ªºΩæø¿¡¬√ƒ≈∆«»… ÀÃÕŒœ–—“”‘’÷◊ÿŸ⁄€‹›ﬁﬂ‡·‚„‰ÂÊÁËÈÍÎ, (DWORD)0x00000100, 00AFEC68: (WCHAR*)"", (DWORD)0x00000100)
[14:19:27.917] [main-module:00FB0EE0]: 83 c4 18                            add esp, 0x18                      
[14:19:27.917] [main-module:00FB0EE3]: 85 c0                               test eax, eax                      
[14:19:27.917] [main-module:00FB0EE5]: 0f 84 fa 00 00 00                   jz 0xfb0fe5                        
[14:19:27.917] [main-module:00FB0EEB]: 8b 75 f8                            mov esi, dword ptr [ebp-0x8]       
[14:19:27.917] [main-module:00FB0EEE]: 33 c0                               xor eax, eax                       
[14:19:27.917] [main-module:00FB0EF0]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0EF1]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0EF2]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0EF3]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0EF4]: 50                                  push eax                           
[14:19:27.917] [main-module:00FB0EF5]: 56                                  push esi                           
[14:19:27.917] [main-module:00FB0EF6]: 57                                  push edi                           
[14:19:27.917] [main-module:00FB0EF7]: ff 75 10                            push dword ptr [ebp+0x10]          
[14:19:27.917] [main-module:00FB0EFA]: ff 75 0c                            push dword ptr [ebp+0xc]           
[14:19:27.917] [main-module:00FB0EFD]: e8 8c 7d ff ff                      call 0xfa8c8e                      
[14:19:27.917] [main-module:00FA8C8E]: 8b ff                               mov edi, edi                       
[14:19:27.917] [main-module:00FA8C90]: 55                                  push ebp                           
[14:19:27.917] [main-module:00FA8C91]: 8b ec                               mov ebp, esp                       
[14:19:27.917] [main-module:00FA8C93]: 56                                  push esi                           
[14:19:27.917] [main-module:00FA8C94]: e8 6d fc ff ff                      call 0xfa8906                      
[14:19:27.917] [main-module:00FA8906]: 68 20 65 fb 00                      push 0xfb6520                      
[14:19:27.917] [main-module:00FA890B]: 68 18 65 fb 00                      push 0xfb6518                      
[14:19:27.917] [main-module:00FA8910]: 68 20 65 fb 00                      push 0xfb6520                      
[14:19:27.917] [main-module:00FA8915]: 6a 10                               push 0x10                          
[14:19:27.917] [main-module:00FA8917]: e8 e9 00 00 00                      call 0xfa8a05                      
    [KERNEL32.DLL:LoadLibraryExW_5DD730F7] (00FB60F8: (TCHAR*)"api-ms-win-core-localization-l1-2-1", (DWORD)0x00000000, LOAD_LIBRARY_SEARCH_SYSTEM32)
    [KERNEL32.DLL:GetProcAddress_35C1F38C] ((DWORD)0x77130000, 00FB6520: (CHAR*)"LCMapStringEx")
[14:19:27.917] [main-module:00FA891C]: 83 c4 10                            add esp, 0x10                      
[14:19:27.917] [main-module:00FA891F]: c3                                  ret                                
[14:19:27.917] [main-module:00FA8C99]: 8b f0                               mov esi, eax                       
[14:19:27.917] [main-module:00FA8C9B]: 85 f6                               test esi, esi                      
[14:19:27.917] [main-module:00FA8C9D]: 74 27                               jz 0xfa8cc6                        
[14:19:27.917] [main-module:00FA8C9F]: ff 75 28                            push dword ptr [ebp+0x28]          
[14:19:27.917] [main-module:00FA8CA2]: 8b ce                               mov ecx, esi                       
[14:19:27.917] [main-module:00FA8CA4]: ff 75 24                            push dword ptr [ebp+0x24]          
[14:19:27.917] [main-module:00FA8CA7]: ff 75 20                            push dword ptr [ebp+0x20]          
[14:19:27.917] [main-module:00FA8CAA]: ff 75 1c                            push dword ptr [ebp+0x1c]          
[14:19:27.917] [main-module:00FA8CAD]: ff 75 18                            push dword ptr [ebp+0x18]          
[14:19:27.917] [main-module:00FA8CB0]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.917] [main-module:00FA8CB3]: ff 75 10                            push dword ptr [ebp+0x10]          
[14:19:27.917] [main-module:00FA8CB6]: ff 75 0c                            push dword ptr [ebp+0xc]           
[14:19:27.917] [main-module:00FA8CB9]: ff 75 08                            push dword ptr [ebp+0x8]           
[14:19:27.917] [main-module:00FA8CBC]: ff 15 14 51 fb 00                   call dword ptr [0xfb5114]          
[14:19:27.917] [main-module:00FA2A14]: c2 00 00                            ret 0x0                            
[14:19:27.917] [main-module:00FA8CC2]: ff d6                               call esi                           
    [KERNELBASE.dll:LCMapStringEx_FC1509C0] (NULL, LCMAP_LOWERCASE, 00AFEC68: (WCHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~¨Å", (DWORD)0x00000100, NULL, (DWORD)0x00000000, (DWORD)0x00000000, (DWORD)0x00000000, (DWORD)0x00000000)
[14:19:27.933] [main-module:00FA8CC4]: eb 20                               jmp 0xfa8ce6                       
[14:19:27.933] [main-module:00FA8CE6]: 5e                                  pop esi                            
[14:19:27.933] [main-module:00FA8CE7]: 5d                                  pop ebp                            
[14:19:27.933] [main-module:00FA8CE8]: c2 24 00                            ret 0x24                           
[14:19:27.933] [main-module:00FB0F02]: 8b d8                               mov ebx, eax                       
[14:19:27.933] [main-module:00FB0F04]: 85 db                               test ebx, ebx                      
[14:19:27.933] [main-module:00FB0F06]: 74 19                               jz 0xfb0f21                        
[14:19:27.933] [main-module:00FB0F08]: ba 00 04 00 00                      mov edx, 0x400                     
[14:19:27.933] [main-module:00FB0F0D]: 85 55 10                            test dword ptr [ebp+0x10], edx     
[14:19:27.933] [main-module:00FB0F10]: 74 38                               jz 0xfb0f4a                        
[14:19:27.933] [main-module:00FB0F12]: 8b 45 20                            mov eax, dword ptr [ebp+0x20]      
[14:19:27.933] [main-module:00FB0F15]: 85 c0                               test eax, eax                      
[14:19:27.933] [main-module:00FB0F17]: 0f 84 ac 00 00 00                   jz 0xfb0fc9                        
[14:19:27.933] [main-module:00FB0F4A]: 8d 04 1b                            lea eax, ptr [ebx+ebx*1]           
[14:19:27.933] [main-module:00FB0F4D]: 8d 48 08                            lea ecx, ptr [eax+0x8]             
[14:19:27.933] [main-module:00FB0F50]: 3b c1                               cmp eax, ecx                       
[14:19:27.933] [main-module:00FB0F52]: 1b c0                               sbb eax, eax                       
[14:19:27.933] [main-module:00FB0F54]: 23 c1                               and eax, ecx                       
[14:19:27.933] [main-module:00FB0F56]: 74 7d                               jz 0xfb0fd5                        
[14:19:27.933] [main-module:00FB0F58]: 3b c2                               cmp eax, edx                       
[14:19:27.933] [main-module:00FB0F5A]: 77 13                               jnbe 0xfb0f6f                      
[14:19:27.933] [main-module:00FB0F5C]: e8 9f 34 00 00                      call 0xfb4400                      
[14:19:27.933] [main-module:00FB0F61]: 8b f4                               mov esi, esp                       
[14:19:27.933] [main-module:00FB0F63]: 85 f6                               test esi, esi                      
[14:19:27.933] [main-module:00FB0F65]: 74 70                               jz 0xfb0fd7                        
[14:19:27.933] [main-module:00FB0F67]: c7 06 cc cc 00 00                   mov dword ptr [esi], 0xcccc        
[14:19:27.933] [main-module:00FB0F6D]: eb 13                               jmp 0xfb0f82                       
[14:19:27.933] [main-module:00FB0F82]: 83 c6 08                            add esi, 0x8                       
[14:19:27.933] [main-module:00FB0F85]: 85 f6                               test esi, esi                      
[14:19:27.933] [main-module:00FB0F87]: 74 4e                               jz 0xfb0fd7                        
[14:19:27.933] [main-module:00FB0F89]: 33 c0                               xor eax, eax                       
[14:19:27.933] [main-module:00FB0F8B]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0F8C]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0F8D]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0F8E]: 53                                  push ebx                           
[14:19:27.933] [main-module:00FB0F8F]: 56                                  push esi                           
[14:19:27.933] [main-module:00FB0F90]: ff 75 f8                            push dword ptr [ebp-0x8]           
[14:19:27.933] [main-module:00FB0F93]: 57                                  push edi                           
[14:19:27.933] [main-module:00FB0F94]: ff 75 10                            push dword ptr [ebp+0x10]          
[14:19:27.933] [main-module:00FB0F97]: ff 75 0c                            push dword ptr [ebp+0xc]           
[14:19:27.933] [main-module:00FB0F9A]: e8 ef 7c ff ff                      call 0xfa8c8e                      
    [KERNELBASE.dll:LCMapStringEx_FC1509C0] (NULL, LCMAP_LOWERCASE, 00AFEC68: (WCHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~¨Å", (DWORD)0x00000100, 00AFEA58: (WCHAR*)"", (DWORD)0x00000100, (DWORD)0x00000000, (DWORD)0x00000000, (DWORD)0x00000000)
[14:19:27.933] [main-module:00FB0F9F]: 85 c0                               test eax, eax                      
[14:19:27.933] [main-module:00FB0FA1]: 74 34                               jz 0xfb0fd7                        
[14:19:27.933] [main-module:00FB0FA3]: 33 c0                               xor eax, eax                       
[14:19:27.933] [main-module:00FB0FA5]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FA6]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FA7]: 39 45 20                            cmp dword ptr [ebp+0x20], eax      
[14:19:27.933] [main-module:00FB0FAA]: 75 21                               jnz 0xfb0fcd                       
[14:19:27.933] [main-module:00FB0FAC]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FAD]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FAE]: 53                                  push ebx                           
[14:19:27.933] [main-module:00FB0FAF]: 56                                  push esi                           
[14:19:27.933] [main-module:00FB0FB0]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FB1]: ff 75 24                            push dword ptr [ebp+0x24]          
[14:19:27.933] [main-module:00FB0FB4]: e8 55 b0 ff ff                      call 0xfac00e                      
[14:19:27.933] [main-module:00FB0FCD]: ff 75 20                            push dword ptr [ebp+0x20]          
[14:19:27.933] [main-module:00FB0FD0]: ff 75 1c                            push dword ptr [ebp+0x1c]          
[14:19:27.933] [main-module:00FB0FD3]: eb d9                               jmp 0xfb0fae                       
[14:19:27.933] [main-module:00FB0FAE]: 53                                  push ebx                           
[14:19:27.933] [main-module:00FB0FAF]: 56                                  push esi                           
[14:19:27.933] [main-module:00FB0FB0]: 50                                  push eax                           
[14:19:27.933] [main-module:00FB0FB1]: ff 75 24                            push dword ptr [ebp+0x24]          
[14:19:27.933] [main-module:00FB0FB4]: e8 55 b0 ff ff                      call 0xfac00e                      
[14:19:27.933] [main-module:00FAC00E]: 8b ff                               mov edi, edi                       
[14:19:27.933] [main-module:00FAC010]: 55                                  push ebp                           
[14:19:27.933] [main-module:00FAC011]: 8b ec                               mov ebp, esp                       
[14:19:27.933] [main-module:00FAC013]: 8b 45 08                            mov eax, dword ptr [ebp+0x8]       
[14:19:27.933] [main-module:00FAC016]: ba e9 fd 00 00                      mov edx, 0xfde9                    
[14:19:27.933] [main-module:00FAC01B]: 53                                  push ebx                           
[14:19:27.933] [main-module:00FAC01C]: 56                                  push esi                           
[14:19:27.933] [main-module:00FAC01D]: 57                                  push edi                           
[14:19:27.933] [main-module:00FAC01E]: 8d 72 ff                            lea esi, ptr [edx-0x1]             
[14:19:27.933] [main-module:00FAC021]: 3b c6                               cmp eax, esi                       
[14:19:27.933] [main-module:00FAC023]: 74 08                               jz 0xfac02d                        
[14:19:27.933] [main-module:00FAC025]: 3b c2                               cmp eax, edx                       
[14:19:27.933] [main-module:00FAC027]: 74 04                               jz 0xfac02d                        
[14:19:27.933] [main-module:00FAC029]: 32 db                               xor bl, bl                         
[14:19:27.933] [main-module:00FAC02B]: eb 02                               jmp 0xfac02f                       
[14:19:27.933] [main-module:00FAC02F]: b9 35 c4 00 00                      mov ecx, 0xc435                    
[14:19:27.933] [main-module:00FAC034]: 3b c1                               cmp eax, ecx                       
[14:19:27.933] [main-module:00FAC036]: 77 23                               jnbe 0xfac05b                      
[14:19:27.933] [main-module:00FAC038]: 74 49                               jz 0xfac083                        
[14:19:27.933] [main-module:00FAC03A]: 83 f8 2a                            cmp eax, 0x2a                      
[14:19:27.933] [main-module:00FAC03D]: 74 44                               jz 0xfac083                        
[14:19:27.933] [main-module:00FAC03F]: 3d 2b c4 00 00                      cmp eax, 0xc42b                    
[14:19:27.933] [main-module:00FAC044]: 76 32                               jbe 0xfac078                       
[14:19:27.933] [main-module:00FAC046]: 3d 2e c4 00 00                      cmp eax, 0xc42e                    
[14:19:27.933] [main-module:00FAC04B]: 76 36                               jbe 0xfac083                       
[14:19:27.933] [main-module:00FAC04D]: 3d 31 c4 00 00                      cmp eax, 0xc431                    
[14:19:27.933] [main-module:00FAC052]: 74 2f                               jz 0xfac083                        
[14:19:27.933] [main-module:00FAC078]: 8b 4d 0c                            mov ecx, dword ptr [ebp+0xc]       
[14:19:27.933] [main-module:00FAC07B]: 81 e1 7f ff ff ff                   and ecx, 0xffffff7f                
[14:19:27.933] [main-module:00FAC081]: eb 02                               jmp 0xfac085                       
[14:19:27.933] [main-module:00FAC085]: 8b 7d 24                            mov edi, dword ptr [ebp+0x24]      
[14:19:27.933] [main-module:00FAC088]: 0f b6 d3                            movzx edx, bl                      
[14:19:27.933] [main-module:00FAC08B]: f7 da                               neg edx                            
[14:19:27.933] [main-module:00FAC08D]: 0f b6 f3                            movzx esi, bl                      
[14:19:27.933] [main-module:00FAC090]: 1b d2                               sbb edx, edx                       
[14:19:27.933] [main-module:00FAC092]: f7 d2                               not edx                            
[14:19:27.933] [main-module:00FAC094]: 23 d7                               and edx, edi                       
[14:19:27.933] [main-module:00FAC096]: f7 de                               neg esi                            
[14:19:27.933] [main-module:00FAC098]: 1b f6                               sbb esi, esi                       
[14:19:27.933] [main-module:00FAC09A]: f7 d6                               not esi                            
[14:19:27.933] [main-module:00FAC09C]: 23 75 20                            and esi, dword ptr [ebp+0x20]      
[14:19:27.933] [main-module:00FAC09F]: 84 db                               test bl, bl                        
[14:19:27.933] [main-module:00FAC0A1]: 74 07                               jz 0xfac0aa                        
[14:19:27.933] [main-module:00FAC0A3]: 85 ff                               test edi, edi                      
[14:19:27.933] [main-module:00FAC0A5]: 74 03                               jz 0xfac0aa                        
[14:19:27.933] [main-module:00FAC0A7]: 83 27 00                            and dword ptr [edi], 0x0           
[14:19:27.933] [main-module:00FAC0AA]: 52                                  push edx                           
[14:19:27.933] [main-module:00FAC0AB]: 56                                  push esi                           
[14:19:27.933] [main-module:00FAC0AC]: ff 75 1c                            push dword ptr [ebp+0x1c]          
[14:19:27.933] [main-module:00FAC0AF]: ff 75 18                            push dword ptr [ebp+0x18]          
[14:19:27.933] [main-module:00FAC0B2]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.933] [main-module:00FAC0B5]: ff 75 10                            push dword ptr [ebp+0x10]          
[14:19:27.933] [main-module:00FAC0B8]: 51                                  push ecx                           
[14:19:27.933] [main-module:00FAC0B9]: 50                                  push eax                           
[14:19:27.933] [main-module:00FAC0BA]: ff 15 cc 50 fb 00                   call dword ptr [0xfb50cc]          
[14:19:27.933] [main-module:00FAC0AA]: 52                                  push edx                           
[14:19:27.933] [main-module:00FAC0AB]: 56                                  push esi                           
[14:19:27.933] [main-module:00FAC0AC]: ff 75 1c                            push dword ptr [ebp+0x1c]          
[14:19:27.933] [main-module:00FAC0AF]: ff 75 18                            push dword ptr [ebp+0x18]          
[14:19:27.933] [main-module:00FAC0B2]: ff 75 14                            push dword ptr [ebp+0x14]          
[14:19:27.933] [main-module:00FAC0B5]: ff 75 10                            push dword ptr [ebp+0x10]          
[14:19:27.933] [main-module:00FAC0B8]: 51                                  push ecx                           
[14:19:27.933] [main-module:00FAC0B9]: 50                                  push eax                           
[14:19:27.933] [main-module:00FAC0BA]: ff 15 cc 50 fb 00                   call dword ptr [0xfb50cc]          
    [KERNEL32.DLL:WideCharToMultiByte_08AB3366] (Western-European, 0x00, 00AFEA58: (WCHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~¨Å", (DWORD)0x00000100, 00AFF428: (CHAR*)"C", (DWORD)0x00000100, NULL, (DWORD)0x00000000)
[14:19:27.933] [main-module:00FAC0C0]: 5f                                  pop edi                            
[14:19:27.933] [main-module:00FAC0C1]: 5e                                  pop esi                            
[14:19:27.933] [main-module:00FAC0C2]: 5b                                  pop ebx                            
[14:19:27.933] [main-module:00FAC0C3]: 5d                                  pop ebp                            
[14:19:27.933] [main-module:00FAC0C4]: c3                                  ret                                
[14:19:27.933] [main-module:00FB0FB9]: 8b d8                               mov ebx, eax                       
[14:19:27.933] [main-module:00FB0FBB]: 83 c4 20                            add esp, 0x20                      
[14:19:27.933] [main-module:00FB0FBE]: 85 db                               test ebx, ebx                      
[14:19:27.933] [main-module:00FB0FC0]: 74 15                               jz 0xfb0fd7                        
[14:19:27.933] [main-module:00FB0FC2]: 56                                  push esi                           
[14:19:27.933] [main-module:00FB0FC3]: e8 4b bc ff ff                      call 0xfacc13                      
[14:19:27.933] [main-module:00FB0FC8]: 59                                  pop ecx                            
[14:19:27.933] [main-module:00FB0FC9]: 8b f7                               mov esi, edi                       
[14:19:27.933] [main-module:00FB0FCB]: eb 1a                               jmp 0xfb0fe7                       
[14:19:27.933] [main-module:00FB0FE7]: 56                                  push esi                           
[14:19:27.933] [main-module:00FB0FE8]: e8 26 bc ff ff                      call 0xfacc13                      
[14:19:27.933] [main-module:00FB0FED]: 59                                  pop ecx                            
[14:19:27.933] [main-module:00FB0FEE]: 8b c3                               mov eax, ebx                       
[14:19:27.933] [main-module:00FB0FF0]: 8d 65 ec                            lea esp, ptr [ebp-0x14]            
[14:19:27.933] [main-module:00FB0FF3]: 5f                                  pop edi                            
[14:19:27.933] [main-module:00FB0FF4]: 5e                                  pop esi                            
[14:19:27.933] [main-module:00FB0FF5]: 5b                                  pop ebx                            
[14:19:27.933] [main-module:00FB0FF6]: 8b 4d fc                            mov ecx, dword ptr [ebp-0x4]       
[14:19:27.933] [main-module:00FB0FF9]: 33 cd                               xor ecx, ebp                       
[14:19:27.933] [main-module:00FB0FFB]: e8 a2 1e ff ff                      call 0xfa2ea2                      
[14:19:27.948] [main-module:00FB1000]: c9                                  leave                              
[14:19:27.948] [main-module:00FB1001]: c3                                  ret                                
[14:19:27.948] [main-module:00FB1036]: 83 c4 24                            add esp, 0x24                      
[14:19:27.948] [main-module:00FB1039]: 80 7d fc 00                         cmp byte ptr [ebp-0x4], 0x0        
[14:19:27.948] [main-module:00FB103D]: 74 0a                               jz 0xfb1049                        
[14:19:27.948] [main-module:00FB103F]: 8b 4d f0                            mov ecx, dword ptr [ebp-0x10]      
[14:19:27.948] [main-module:00FB1042]: 83 a1 50 03 00 00 fd                and dword ptr [ecx+0x350], 0xfffffffd
[14:19:27.948] [main-module:00FB1049]: c9                                  leave                              
[14:19:27.948] [main-module:00FB104A]: c3                                  ret                                
[14:19:27.948] [main-module:00FB1049]: c9                                  leave                              
[14:19:27.948] [main-module:00FB104A]: c3                                  ret                                
[14:19:27.948] [main-module:00FAB96E]: 83 c4 40                            add esp, 0x40                      
[14:19:27.948] [main-module:00FAB971]: 8d 85 fc fc ff ff                   lea eax, ptr [ebp-0x304]           
[14:19:27.948] [main-module:00FAB977]: 53                                  push ebx                           
[14:19:27.948] [main-module:00FAB978]: ff 76 04                            push dword ptr [esi+0x4]           
[14:19:27.948] [main-module:00FAB97B]: 57                                  push edi                           
[14:19:27.948] [main-module:00FAB97C]: 50                                  push eax                           
[14:19:27.948] [main-module:00FAB97D]: 57                                  push edi                           
[14:19:27.948] [main-module:00FAB97E]: 8d 85 fc fe ff ff                   lea eax, ptr [ebp-0x104]           
[14:19:27.948] [main-module:00FAB984]: 50                                  push eax                           
[14:19:27.948] [main-module:00FAB985]: 68 00 02 00 00                      push 0x200                         
[14:19:27.948] [main-module:00FAB98A]: ff b6 1c 02 00 00                   push dword ptr [esi+0x21c]         
[14:19:27.948] [main-module:00FAB990]: 53                                  push ebx                           
[14:19:27.948] [main-module:00FAB991]: e8 6c 56 00 00                      call 0xfb1002                      
    [KERNEL32.DLL:MultiByteToWideChar_E08F2248] (Western-European, MB_PRECOMPOSED, 00AFF528: (CHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~ÄÅÇÉÑÖÜáàâäãåçéèêëíìîïñóòôöõúùûü†°¢£§•¶ß®©™´¨≠ÆØ∞±≤≥¥µ∂∑∏π∫ªºΩæø¿¡¬√ƒ≈∆«»… ÀÃÕŒœ–—“”‘’÷◊ÿŸ⁄€‹›ﬁﬂ‡·‚„‰ÂÊÁËÈÍÎ, (DWORD)0x00000100, NULL, (DWORD)0x00000000)
    [KERNEL32.DLL:MultiByteToWideChar_E08F2248] (Western-European, MB_PRECOMPOSED, 00AFF528: (CHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~ÄÅÇÉÑÖÜáàâäãåçéèêëíìîïñóòôöõúùûü†°¢£§•¶ß®©™´¨≠ÆØ∞±≤≥¥µ∂∑∏π∫ªºΩæø¿¡¬√ƒ≈∆«»… ÀÃÕŒœ–—“”‘’÷◊ÿŸ⁄€‹›ﬁﬂ‡·‚„‰ÂÊÁËÈÍÎ, (DWORD)0x00000100, 00AFEC78: (WCHAR*)"\t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghi", (DWORD)0x00000100)
    [KERNELBASE.dll:LCMapStringEx_FC1509C0] (NULL, LCMAP_UPPERCASE, 00AFEC78: (WCHAR*)" \t\n\r !\"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\\]^_`abcdefghijklmnopqrstuvwxyz{|}~¨Å", (DWORD)0x00000100, NULL, (DWORD)0x00000000, (DWORD)0x00000000, (DWORD)0x00000000, (DWORD)0x00000000)
